Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
06/30/2021,35035,26,Otero County,NM,35.2,23725,23724,41.7,22602,43.4,6780,58.0,82.0,24174.0,35.8,,0.0,,0.0,,0.0,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
06/30/2021,47141,26,Putnam County,TN,35.7,28659,28659,41.3,28107,44.2,10865,80.7,97.8,30094.0,37.5,30088.0,43.4,29361.0,46.2,11301.0,84.0,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,51079,26,Greene County,VA,2.2,428,426,2.5,423,2.8,137,3.9,51.2,554.0,2.8,550.0,3.3,543.0,3.6,179.0,5.1,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
06/30/2021,06023,26,Humboldt County,CA,48.2,65347,65196,55.0,62358,56.7,19036,75.6,97.3,73538.0,54.2,73311.0,61.8,69748.0,63.5,21416.0,85.0,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
06/30/2021,20073,26,Greenwood County,KS,38.0,2273,2273,44.1,2252,48.1,1133,74.7,93.2,2418.0,40.4,2418.0,46.9,2381.0,50.9,1166.0,76.9,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,05019,26,Clark County,AR,32.4,7230,7226,37.1,7064,39.1,2792,74.4,89.0,8239.0,36.9,8232.0,42.3,8011.0,44.3,3007.0,80.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
06/30/2021,36033,26,Franklin County,NY,50.2,25097,25096,57.2,23942,59.2,7413,85.0,97.4,26560.0,53.1,26555.0,60.6,25194.0,62.3,7635.0,87.5,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,27123,26,Ramsey County,MN,54.3,298855,297989,64.4,281918,66.7,70144,85.7,95.0,330841.0,60.1,329635.0,71.3,310821.0,73.6,74635.0,91.2,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,36017,26,Chenango County,NY,47.5,22402,22400,54.8,21622,57.7,7594,77.1,97.4,24106.0,51.1,24103.0,58.9,23128.0,61.7,8037.0,81.6,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,29159,26,Pettis County,MO,28.9,12216,12216,34.5,12028,37.7,4579,63.2,90.6,13705.0,32.4,13704.0,38.7,13373.0,41.9,4849.0,66.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,20205,26,Wilson County,KS,31.9,2717,2717,37.8,2689,41.5,1227,65.3,93.2,2896.0,34.0,2896.0,40.3,2856.0,44.1,1283.0,68.3,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,37059,26,Davie County,NC,40.3,17285,17273,46.4,16672,49.2,6762,72.9,96.3,19594.0,45.7,19575.0,52.5,18780.0,55.4,7305.0,78.7,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,13245,26,Richmond County,GA,24.7,49974,49973,29.2,48690,31.1,14455,49.2,53.1,57424.0,28.4,57377.0,33.5,55441.0,35.4,16449.0,56.0,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
06/30/2021,35029,26,Luna County,NM,43.5,10310,10310,52.9,9954,56.7,3647,72.5,82.0,,0.0,,0.0,,0.0,,0.0,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
06/30/2021,17129,26,Menard County,IL,41.2,5022,5016,47.6,4865,50.9,1863,76.3,97.6,5859.0,48.0,5848.0,55.5,5613.0,58.7,2069.0,84.7,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,22027,26,Claiborne Parish,LA,26.4,4140,4140,30.0,4125,31.9,1764,57.7,95.8,4530.0,28.9,4530.0,32.8,4504.0,34.9,1875.0,61.4,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,08021,26,Conejos County,CO,25.6,2099,2097,30.6,2029,33.0,689,42.2,75.6,,0.0,,0.0,,0.0,,0.0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
06/30/2021,29229,26,Wright County,MO,22.1,4047,4047,26.5,4018,29.6,2071,57.7,90.6,4691.0,25.6,4691.0,30.8,4641.0,34.2,2299.0,64.1,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
